method,problem,timeout,seed,known_optimal,all_assigned,feasible,time,utilisation,bandwidth,residency,coresidency,qos,freecycles,solution
local,7,3,752583961,False,True,True,3.000269889831543,1.0,1.0,1.0,1.0,0.25749999999999995,0.2542857142857143,"[('T1-Q1-U1-R:P4', 'P4'), ('T10-Q70-U39-R:', 'P3'), ('T11-Q1-U1-R:', 'P1'), ('T12-Q50-U41-R:', 'P3'), ('T13-Q10-U25-R:', 'P1'), ('T14-Q1-U16-R:P2', 'P2'), ('T15-Q1-U1-R:', 'P2'), ('T16-Q70-U39-R:', 'P2'), ('T17-Q1-U1-R:', 'P1'), ('T18-Q20-U19-R:', 'P1'), ('T19-Q10-U25-R:', 'P1'), ('T2-Q90-U160-R:P4', 'P4'), ('T20-Q1-U16-R:P3', 'P3'), ('T3-Q1-U1-R:', 'P3'), ('T4-Q70-U39-R:', 'P4'), ('T5-Q1-U1-R:', 'P2'), ('T6-Q50-U41-R:', 'P4'), ('T7-Q65-U39-R:', 'P2'), ('T8-Q1-U16-R:P1', 'P1'), ('T9-Q1-U1-R:', 'P2')]"
local,7,6,-337213449,False,True,True,5.999919176101685,1.0,1.0,1.0,1.0,0.32999999999999996,0.1957142857142857,"[('T1-Q1-U1-R:P4', 'P4'), ('T10-Q100-U59-R:', 'P1'), ('T11-Q1-U1-R:', 'P4'), ('T12-Q100-U66-R:', 'P4'), ('T13-Q65-U39-R:', 'P4'), ('T14-Q1-U16-R:P2', 'P2'), ('T15-Q1-U1-R:', 'P4'), ('T16-Q70-U39-R:', 'P4'), ('T17-Q1-U1-R:', 'P3'), ('T18-Q50-U41-R:', 'P3'), ('T19-Q65-U39-R:', 'P3'), ('T2-Q70-U120-R:P4', 'P4'), ('T20-Q1-U16-R:P3', 'P3'), ('T3-Q1-U1-R:', 'P2'), ('T4-Q70-U39-R:', 'P2'), ('T5-Q1-U1-R:', 'P4'), ('T6-Q50-U41-R:', 'P2'), ('T7-Q10-U25-R:', 'P4'), ('T8-Q1-U16-R:P1', 'P1'), ('T9-Q1-U1-R:', 'P4')]"
local,7,9,881798424,False,True,True,9.001352071762085,1.0,1.0,1.0,1.0,0.3849999999999999,0.10285714285714286,"[('T1-Q1-U1-R:P4', 'P4'), ('T10-Q70-U39-R:', 'P1'), ('T11-Q1-U1-R:', 'P2'), ('T12-Q100-U66-R:', 'P3'), ('T13-Q65-U39-R:', 'P2'), ('T14-Q1-U16-R:P2', 'P2'), ('T15-Q1-U1-R:', 'P3'), ('T16-Q100-U59-R:', 'P4'), ('T17-Q1-U1-R:', 'P1'), ('T18-Q50-U41-R:', 'P2'), ('T19-Q65-U39-R:', 'P1'), ('T2-Q90-U160-R:P4', 'P4'), ('T20-Q1-U16-R:P3', 'P3'), ('T3-Q1-U1-R:', 'P3'), ('T4-Q70-U39-R:', 'P4'), ('T5-Q1-U1-R:', 'P4'), ('T6-Q50-U41-R:', 'P4'), ('T7-Q100-U50-R:', 'P4'), ('T8-Q1-U16-R:P1', 'P1'), ('T9-Q1-U1-R:', 'P4')]"
local,7,12,783487156,False,True,True,12.004302024841309,1.0,1.0,1.0,1.0,0.4149999999999999,0.09571428571428571,"[('T1-Q1-U1-R:P4', 'P4'), ('T10-Q100-U59-R:', 'P4'), ('T11-Q1-U1-R:', 'P2'), ('T12-Q50-U41-R:', 'P2'), ('T13-Q65-U39-R:', 'P2'), ('T14-Q1-U16-R:P2', 'P2'), ('T15-Q1-U1-R:', 'P2'), ('T16-Q100-U59-R:', 'P3'), ('T17-Q1-U1-R:', 'P1'), ('T18-Q100-U66-R:', 'P4'), ('T19-Q100-U50-R:', 'P1'), ('T2-Q70-U120-R:P4', 'P4'), ('T20-Q1-U16-R:P3', 'P3'), ('T3-Q1-U1-R:', 'P2'), ('T4-Q70-U39-R:', 'P4'), ('T5-Q1-U1-R:', 'P4'), ('T6-Q100-U66-R:', 'P4'), ('T7-Q65-U39-R:', 'P4'), ('T8-Q1-U16-R:P1', 'P1'), ('T9-Q1-U1-R:', 'P4')]"
local,7,15,-70966414,False,True,True,15.002136945724487,1.0,1.0,1.0,1.0,0.35,0.1457142857142857,"[('T1-Q1-U1-R:P4', 'P4'), ('T10-Q70-U39-R:', 'P2'), ('T11-Q1-U1-R:', 'P4'), ('T12-Q20-U19-R:', 'P4'), ('T13-Q100-U50-R:', 'P4'), ('T14-Q1-U16-R:P2', 'P2'), ('T15-Q1-U1-R:', 'P2'), ('T16-Q100-U59-R:', 'P1'), ('T17-Q1-U1-R:', 'P3'), ('T18-Q50-U41-R:', 'P3'), ('T19-Q10-U25-R:', 'P3'), ('T2-Q90-U160-R:P4', 'P4'), ('T20-Q1-U16-R:P3', 'P3'), ('T3-Q1-U1-R:', 'P2'), ('T4-Q100-U59-R:', 'P4'), ('T5-Q1-U1-R:', 'P4'), ('T6-Q50-U41-R:', 'P4'), ('T7-Q100-U50-R:', 'P4'), ('T8-Q1-U16-R:P1', 'P1'), ('T9-Q1-U1-R:', 'P4')]"
local,7,18,130380323,False,True,True,18.00273108482361,1.0,1.0,1.0,1.0,0.4025,0.09,"[('T1-Q1-U1-R:P4', 'P4'), ('T10-Q70-U39-R:', 'P4'), ('T11-Q1-U1-R:', 'P3'), ('T12-Q100-U66-R:', 'P2'), ('T13-Q100-U50-R:', 'P3'), ('T14-Q1-U16-R:P2', 'P2'), ('T15-Q1-U1-R:', 'P1'), ('T16-Q100-U59-R:', 'P1'), ('T17-Q1-U1-R:', 'P4'), ('T18-Q50-U41-R:', 'P4'), ('T19-Q100-U50-R:', 'P4'), ('T2-Q90-U160-R:P4', 'P4'), ('T20-Q1-U16-R:P3', 'P3'), ('T3-Q1-U1-R:', 'P2'), ('T4-Q100-U59-R:', 'P4'), ('T5-Q1-U1-R:', 'P4'), ('T6-Q20-U19-R:', 'P1'), ('T7-Q65-U39-R:', 'P4'), ('T8-Q1-U16-R:P1', 'P1'), ('T9-Q1-U1-R:', 'P3')]"
local,7,21,872759220,False,True,True,21.000690937042236,1.0,1.0,1.0,1.0,0.41749999999999987,0.14,"[('T1-Q1-U1-R:P4', 'P4'), ('T10-Q100-U59-R:', 'P4'), ('T11-Q1-U1-R:', 'P3'), ('T12-Q100-U66-R:', 'P4'), ('T13-Q100-U50-R:', 'P3'), ('T14-Q1-U16-R:P2', 'P2'), ('T15-Q1-U1-R:', 'P1'), ('T16-Q100-U59-R:', 'P1'), ('T17-Q1-U1-R:', 'P2'), ('T18-Q100-U66-R:', 'P4'), ('T19-Q100-U50-R:', 'P2'), ('T2-Q40-U80-R:P4', 'P4'), ('T20-Q1-U16-R:P3', 'P3'), ('T3-Q1-U1-R:', 'P4'), ('T4-Q100-U59-R:', 'P4'), ('T5-Q1-U1-R:', 'P4'), ('T6-Q20-U19-R:', 'P4'), ('T7-Q65-U39-R:', 'P4'), ('T8-Q1-U16-R:P1', 'P1'), ('T9-Q1-U1-R:', 'P4')]"
local,7,24,654614125,False,True,True,23.999288082122803,1.0,1.0,1.0,1.0,0.38499999999999995,0.10285714285714286,"[('T1-Q1-U1-R:P4', 'P4'), ('T10-Q70-U39-R:', 'P4'), ('T11-Q1-U1-R:', 'P3'), ('T12-Q100-U66-R:', 'P2'), ('T13-Q10-U25-R:', 'P3'), ('T14-Q1-U16-R:P2', 'P2'), ('T15-Q1-U1-R:', 'P3'), ('T16-Q100-U59-R:', 'P4'), ('T17-Q1-U1-R:', 'P1'), ('T18-Q20-U19-R:', 'P1'), ('T19-Q100-U50-R:', 'P1'), ('T2-Q90-U160-R:P4', 'P4'), ('T20-Q1-U16-R:P3', 'P3'), ('T3-Q1-U1-R:', 'P2'), ('T4-Q70-U39-R:', 'P4'), ('T5-Q1-U1-R:', 'P3'), ('T6-Q100-U66-R:', 'P4'), ('T7-Q100-U50-R:', 'P3'), ('T8-Q1-U16-R:P1', 'P1'), ('T9-Q1-U1-R:', 'P2')]"
local,7,27,196155343,False,True,True,27.000678062438965,1.0,1.0,1.0,1.0,0.36499999999999994,0.08142857142857143,"[('T1-Q1-U1-R:P4', 'P4'), ('T10-Q100-U59-R:', 'P3'), ('T11-Q1-U1-R:', 'P2'), ('T12-Q20-U19-R:', 'P3'), ('T13-Q100-U50-R:', 'P2'), ('T14-Q1-U16-R:P2', 'P2'), ('T15-Q1-U1-R:', 'P1'), ('T16-Q70-U39-R:', 'P1'), ('T17-Q1-U1-R:', 'P1'), ('T18-Q50-U41-R:', 'P4'), ('T19-Q10-U25-R:', 'P1'), ('T2-Q100-U200-R:P4', 'P4'), ('T20-Q1-U16-R:P3', 'P3'), ('T3-Q1-U1-R:', 'P4'), ('T4-Q70-U39-R:', 'P4'), ('T5-Q1-U1-R:', 'P4'), ('T6-Q100-U66-R:', 'P4'), ('T7-Q100-U50-R:', 'P4'), ('T8-Q1-U16-R:P1', 'P1'), ('T9-Q1-U1-R:', 'P2')]"
local,7,30,175921430,False,True,True,29.998909950256348,1.0,1.0,1.0,1.0,0.37749999999999995,0.2,"[('T1-Q1-U1-R:P4', 'P4'), ('T10-Q100-U59-R:', 'P2'), ('T11-Q1-U1-R:', 'P4'), ('T12-Q100-U66-R:', 'P1'), ('T13-Q100-U50-R:', 'P4'), ('T14-Q1-U16-R:P2', 'P2'), ('T15-Q1-U1-R:', 'P4'), ('T16-Q20-U17-R:', 'P2'), ('T17-Q1-U1-R:', 'P4'), ('T18-Q20-U19-R:', 'P4'), ('T19-Q65-U39-R:', 'P4'), ('T2-Q40-U80-R:P4', 'P4'), ('T20-Q1-U16-R:P3', 'P3'), ('T3-Q1-U1-R:', 'P4'), ('T4-Q100-U59-R:', 'P4'), ('T5-Q1-U1-R:', 'P4'), ('T6-Q100-U66-R:', 'P3'), ('T7-Q100-U50-R:', 'P4'), ('T8-Q1-U16-R:P1', 'P1'), ('T9-Q1-U1-R:', 'P3')]"
