method,problem,timeout,seed,known_optimal,all_assigned,feasible,time,utilisation,bandwidth,residency,coresidency,qos,freecycles,solution
local,1,1,3302 ,False,True,True,1.0000619888305664,1.0,1.0,1.0,1.0,0.5049999999999999,0.212,"[('T1-Q1-U1-R:P2', 'P2'), ('T2-Q100-U200-R:P2', 'P2'), ('T3-Q1-U1-R:', 'P2'), ('T4-Q100-U59-R:', 'P2'), ('T5-Q1-U1-R:', 'P1'), ('T6-Q100-U66-R:', 'P2'), ('T7-Q100-U50-R:', 'P1'), ('T8-Q1-U16-R:P1', 'P1')]"
local,2,1,3302 ,False,True,True,1.0000479221343994,1.0,1.0,1.0,1.0,0.45999999999999985,0.092,"[('T1-Q1-U1-R:P2', 'P2'), ('T2-Q40-U80-R:P2', 'P2'), ('T3-Q100-U200-R:P2', 'P2'), ('T4-Q1-U1-R:', 'P2'), ('T5-Q70-U39-R:', 'P2'), ('T6-Q1-U1-R:', 'P1'), ('T7-Q100-U66-R:', 'P2'), ('T8-Q100-U50-R:', 'P1'), ('T9-Q1-U16-R:P1', 'P1')]"
local,3,1,3302 ,False,True,True,1.000049114227295,1.0,1.0,1.0,1.0,0.36900000000000005,0.048,"[('T1-Q1-U1-R:P2', 'P2'), ('T10-Q1-U16-R:P1', 'P1'), ('T2-Q70-U120-R:P2', 'P2'), ('T3-Q70-U120-R:P2', 'P2'), ('T4-Q70-U120-R:P2', 'P2'), ('T5-Q1-U1-R:', 'P1'), ('T6-Q70-U39-R:', 'P1'), ('T7-Q1-U1-R:', 'P1'), ('T8-Q20-U19-R:', 'P2'), ('T9-Q65-U39-R:', 'P1')]"
local,4,1,3302 ,False,True,True,1.000053882598877,1.0,1.0,1.0,1.0,0.3835714285714285,0.23333333333333334,"[('T1-Q1-U1-R:P3', 'P3'), ('T10-Q20-U17-R:', 'P2'), ('T11-Q1-U1-R:', 'P3'), ('T12-Q50-U41-R:', 'P3'), ('T13-Q100-U50-R:', 'P3'), ('T14-Q1-U16-R:P2', 'P2'), ('T2-Q90-U160-R:P3', 'P3'), ('T3-Q1-U1-R:', 'P2'), ('T4-Q70-U39-R:', 'P2'), ('T5-Q1-U1-R:', 'P3'), ('T6-Q100-U66-R:', 'P3'), ('T7-Q100-U50-R:', 'P3'), ('T8-Q1-U16-R:P1', 'P1'), ('T9-Q1-U1-R:', 'P3')]"
local,5,2,3302 ,False,True,True,2.0000600814819336,1.0,1.0,1.0,1.0,0.36466666666666664,0.14166666666666666,"[('T1-Q1-U1-R:P3', 'P3'), ('T10-Q1-U1-R:', 'P1'), ('T11-Q70-U39-R:', 'P1'), ('T12-Q1-U1-R:', 'P2'), ('T13-Q50-U41-R:', 'P1'), ('T14-Q100-U50-R:', 'P2'), ('T15-Q1-U16-R:P2', 'P2'), ('T2-Q40-U80-R:P3', 'P3'), ('T3-Q90-U160-R:P3', 'P3'), ('T4-Q1-U1-R:', 'P3'), ('T5-Q70-U39-R:', 'P3'), ('T6-Q1-U1-R:', 'P3'), ('T7-Q20-U19-R:', 'P3'), ('T8-Q100-U50-R:', 'P3'), ('T9-Q1-U16-R:P1', 'P1')]"
local,6,3,3302 ,False,True,False,3.000047206878662,1.0,1.0,0.875,1.0,0.28562499999999996,0.015,"[('T1-Q1-U1-R:P3', 'P3'), ('T10-Q1-U16-R:P1', 'P1'), ('T11-Q1-U1-R:', 'P2'), ('T12-Q20-U17-R:', 'P2'), ('T13-Q1-U1-R:', 'P2'), ('T14-Q20-U19-R:', 'P3'), ('T15-Q100-U50-R:', 'P2'), ('T16-Q1-U16-R:P2', 'P3'), ('T2-Q40-U80-R:P3', 'P3'), ('T3-Q40-U80-R:P3', 'P1'), ('T4-Q100-U200-R:P3', 'P3'), ('T5-Q1-U1-R:', 'P1'), ('T6-Q20-U17-R:', 'P3'), ('T7-Q1-U1-R:', 'P2'), ('T8-Q100-U66-R:', 'P3'), ('T9-Q10-U25-R:', 'P2')]"
local,7,14,3302 ,False,True,True,14.000057935714722,1.0,1.0,1.0,1.0,0.38499999999999995,0.17714285714285713,"[('T1-Q1-U1-R:P4', 'P4'), ('T10-Q70-U39-R:', 'P4'), ('T11-Q1-U1-R:', 'P4'), ('T12-Q100-U66-R:', 'P3'), ('T13-Q65-U39-R:', 'P4'), ('T14-Q1-U16-R:P2', 'P2'), ('T15-Q1-U1-R:', 'P1'), ('T16-Q20-U17-R:', 'P1'), ('T17-Q1-U1-R:', 'P2'), ('T18-Q100-U66-R:', 'P4'), ('T19-Q100-U50-R:', 'P2'), ('T2-Q40-U80-R:P4', 'P4'), ('T20-Q1-U16-R:P3', 'P3'), ('T3-Q1-U1-R:', 'P1'), ('T4-Q100-U59-R:', 'P1'), ('T5-Q1-U1-R:', 'P4'), ('T6-Q100-U66-R:', 'P4'), ('T7-Q65-U39-R:', 'P4'), ('T8-Q1-U16-R:P1', 'P1'), ('T9-Q1-U1-R:', 'P1')]"
local,8,568,3302 ,False,True,True,568.0000610351562,1.0,1.0,1.0,1.0,0.3547619047619047,0.12571428571428572,"[('T1-Q1-U1-R:P4', 'P4'), ('T10-Q1-U1-R:', 'P3'), ('T11-Q100-U59-R:', 'P4'), ('T12-Q1-U1-R:', 'P4'), ('T13-Q50-U41-R:', 'P2'), ('T14-Q100-U50-R:', 'P4'), ('T15-Q1-U16-R:P2', 'P2'), ('T16-Q1-U1-R:', 'P1'), ('T17-Q100-U59-R:', 'P1'), ('T18-Q1-U1-R:', 'P4'), ('T19-Q20-U19-R:', 'P3'), ('T2-Q40-U80-R:P4', 'P4'), ('T20-Q100-U50-R:', 'P4'), ('T21-Q1-U16-R:P3', 'P3'), ('T3-Q40-U80-R:P4', 'P4'), ('T4-Q1-U1-R:', 'P4'), ('T5-Q70-U39-R:', 'P4'), ('T6-Q1-U1-R:', 'P3'), ('T7-Q50-U41-R:', 'P2'), ('T8-Q65-U39-R:', 'P3'), ('T9-Q1-U16-R:P1', 'P1')]"
local,9,1000,3302 ,False,True,True,1000.0000600814819,1.0,1.0,1.0,1.0,0.2818181818181818,0.06,"[('T1-Q1-U1-R:P4', 'P4'), ('T10-Q1-U16-R:P1', 'P1'), ('T11-Q1-U1-R:', 'P3'), ('T12-Q20-U17-R:', 'P3'), ('T13-Q1-U1-R:', 'P4'), ('T14-Q20-U19-R:', 'P1'), ('T15-Q100-U50-R:', 'P4'), ('T16-Q1-U16-R:P2', 'P2'), ('T17-Q1-U1-R:', 'P1'), ('T18-Q20-U17-R:', 'P1'), ('T19-Q1-U1-R:', 'P2'), ('T2-Q40-U80-R:P4', 'P4'), ('T20-Q20-U19-R:', 'P2'), ('T21-Q65-U39-R:', 'P2'), ('T22-Q1-U16-R:P3', 'P3'), ('T3-Q70-U120-R:P4', 'P4'), ('T4-Q70-U120-R:P4', 'P4'), ('T5-Q1-U1-R:', 'P1'), ('T6-Q20-U17-R:', 'P4'), ('T7-Q1-U1-R:', 'P1'), ('T8-Q100-U66-R:', 'P3'), ('T9-Q65-U39-R:', 'P1')]"
local,10,1000,3302 ,False,True,False,1000.0000691413879,1.0,1.0,0.8260869565217391,1.0,0.23260869565217382,0.05714285714285714,"[('T1-Q1-U1-R:P4', 'P4'), ('T10-Q10-U25-R:', 'P3'), ('T11-Q1-U16-R:P1', 'P3'), ('T12-Q1-U1-R:', 'P3'), ('T13-Q70-U39-R:', 'P3'), ('T14-Q1-U1-R:', 'P4'), ('T15-Q50-U41-R:', 'P1'), ('T16-Q10-U25-R:', 'P4'), ('T17-Q1-U16-R:P2', 'P4'), ('T18-Q1-U1-R:', 'P4'), ('T19-Q20-U17-R:', 'P3'), ('T2-Q40-U80-R:P4', 'P2'), ('T20-Q1-U1-R:', 'P1'), ('T21-Q20-U19-R:', 'P2'), ('T22-Q65-U39-R:', 'P1'), ('T23-Q1-U16-R:P3', 'P1'), ('T3-Q40-U80-R:P4', 'P4'), ('T4-Q40-U80-R:P4', 'P4'), ('T5-Q40-U80-R:P4', 'P4'), ('T6-Q1-U1-R:', 'P3'), ('T7-Q70-U39-R:', 'P4'), ('T8-Q1-U1-R:', 'P3'), ('T9-Q50-U41-R:', 'P4')]"
